accuracy,precision,recall,f1-score,auc,mcc,hospital,model,method,n_calib,n_test,tag
0.6808510638297872,0.8276899924755455,0.5910800644814616,0.6896551724137931,0.7766539178809622,0.4024924539478821,H22,catboost,combat,30,3102,catboost_no_scaler
0.48493975903614456,0.9683098591549296,0.45230263157894735,0.6165919282511211,0.7406602443609024,0.16378155759337729,H23,catboost,combat,30,664,catboost_no_scaler
0.6450456323337679,0.9006535947712418,0.5952483801295896,0.7167750325097529,0.7543223793092568,0.3385879364756785,H24,catboost,combat,30,3068,catboost_no_scaler
0.711340206185567,0.9115744069015097,0.7032723239046035,0.793988728866625,0.7861591296771906,0.3711365816920908,H25,catboost,combat,30,4559,catboost_no_scaler
0.6867007672634271,0.7949852507374632,0.6056179775280899,0.6875,0.7739539225819357,0.39910452346372505,H26,catboost,combat,30,1564,catboost_no_scaler
0.6374633431085044,0.9609079445145019,0.6217870257037944,0.7550161010651474,0.7673991460053879,0.24365013603565394,H27,catboost,combat,30,2728,catboost_no_scaler
0.6282722513089005,0.47023809523809523,0.8186528497409327,0.5973534971644613,0.7909190073629669,0.3361106035382036,H28,catboost,combat,30,573,catboost_no_scaler
0.6343434343434343,0.48,0.6647230320699709,0.5574572127139364,0.6909350624771877,0.26951034816394603,H29,catboost,combat,30,990,catboost_no_scaler
0.8253692441355344,0.8679245283018868,0.844632768361582,0.8561202576950608,0.9055585313285126,0.634504870926096,H3,catboost,combat,30,1151,catboost_no_scaler
0.37387755102040815,0.9644549763033176,0.3511647972389991,0.5148640101201771,0.5548278296336968,0.05886310900682966,H30,catboost,combat,30,1225,catboost_no_scaler
0.7455268389662028,0.8589743589743589,0.6790540540540541,0.7584905660377359,0.8388007572790183,0.5126775756834916,H4,catboost,combat,30,503,catboost_no_scaler
0.784037558685446,0.64,0.7943262411347518,0.7088607594936709,0.8488241881298993,0.5483250045413607,H5,catboost,combat,30,426,catboost_no_scaler
0.7545409916543937,0.7388825541619156,0.705114254624592,0.7216035634743875,0.8310074923937313,0.5027668725751193,H6,catboost,combat,30,2037,catboost_no_scaler
0.689247311827957,0.4132762312633833,0.9278846153846154,0.5718518518518518,0.9020083102493076,0.45702030519084763,H7,catboost,combat,30,930,catboost_no_scaler
0.7909090909090909,0.7220588235294118,0.758887171561051,0.7400150715900528,0.8580857119522421,0.5658245055439202,H8,catboost,combat,30,1650,catboost_no_scaler
0.7608247422680412,0.6521739130434783,0.7541899441340782,0.6994818652849741,0.8348669076569175,0.5062439378639745,H9,catboost,combat,30,485,catboost_no_scaler
0.6789838337182448,0.5118110236220472,0.896551724137931,0.6516290726817042,0.8595545977011493,0.4466005125221027,H1,catboost,neurocombat,30,433,catboost_no_scaler
0.7326827401454267,0.641233140655106,0.7812206572769953,0.7043386243386244,0.8249558721840086,0.4722409673059398,H10,catboost,neurocombat,30,10452,catboost_no_scaler
0.7762430939226519,0.8606965174129353,0.7654867256637168,0.810304449648712,0.8637103071317022,0.5453732173432696,H11,catboost,neurocombat,30,362,catboost_no_scaler
0.8033175355450237,0.9137055837563451,0.8458646616541353,0.8784773060029283,0.8271514181493338,0.3745745936007485,H12,catboost,neurocombat,30,1266,catboost_no_scaler
0.7609756097560976,0.7878787878787878,0.832,0.8093385214007782,0.8468,0.4910193901578638,H13,catboost,neurocombat,30,205,catboost_no_scaler
0.7087807959570436,0.44016794961511546,0.8375499334221038,0.5770642201834862,0.8371661800828708,0.43277212795723236,H14,catboost,neurocombat,30,3166,catboost_no_scaler
0.7551420176297747,0.5267326732673268,0.6616915422885572,0.5865490628445424,0.7873046234079712,0.42124398231376453,H15,catboost,neurocombat,30,3063,catboost_no_scaler
0.7298592392932015,0.4672754946727549,0.7524509803921569,0.5765258215962441,0.8203595548405648,0.4178210492940817,H16,catboost,neurocombat,30,3339,catboost_no_scaler
